Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_DONT_MAP_MASTER;DTX_SECTIONSFIXED;DTX_ALPHA_MASK;DTX_FULLBRITE;Unknown;Surface Flag;Texture Group;Software Alpha Cutoff;Software Average Alpha;Unknown1;Unknown2;Unknown3;Unknown4;Unknown5;Unknown6;Unknown7;Unknown8;Light String
Blood2\TEXTURES_MULTIPATCH\MAUS2.DTX;0;DTX_VERSION_LT1;64;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;0;0;0;0;40;128;12;233;214;62;
Blood2\TEXTURES_MULTIPATCH\MAUS3.DTX;0;DTX_VERSION_LT1;64;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;0;0;0;0;222;111;23;3;102;123;
Blood2\TEXTURES_MULTIPATCH\RUINSTONE6B.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;0;0;0;0;128;212;35;169;72;224;
Blood2\TEXTURES_MULTIPATCH\RUINSTONE6R.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;10;0;0;0;0;0;61;51;34;188;36;171;
Blood2\TEXTURES_MULTIPATCH\XGLASSBLUE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;50;0;0;0;0;0;126;44;19;220;51;135;
Blood2\TEXTURES_MULTIPATCH\XGLASSRED.DTX;0;DTX_VERSION_LT1;128;128;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;50;0;0;0;0;0;115;105;17;238;183;75;
Blood2NM\SKINS_AO\AMMO_AO\CHAINHOOK.DTX;0;DTX_VERSION_LT1;64;64;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;2;8;0;0;0;47;116;61;212;238;353;
Blood2NM\SKINS_AO\AMMO_AO\CHAINLINK.DTX;0;DTX_VERSION_LT1;32;32;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;0;0;0;0;0;47;116;61;212;238;353;
Blood2NM\SKINS_AO\CHARACTERS_AO\F_CULTIST1_BB.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;139;149;32;253;17;145;
Blood2NM\SKINS_AO\CHARACTERS_AO\GREMLIN_BB.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;20;254;50;219;14;235;
Blood2NM\SKINS_AO\CHARACTERS_AO\M_CULTIST1_BB.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;30;214;27;152;95;128;
Blood2NM\SKINS_AO\CHARACTERS_AO\PROPHET_BB.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;200;231;28;108;76;154;
Blood2NM\SKINS_AO\CHARACTERS_AO\SOULDRUDGE_BB.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;57;176;39;253;11;226;
Blood2NM\SKINS_AO\ENEMIES_AO\F_CIVILIAN3.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;149;210;30;198;10;152;
Blood2NM\SKINS_AO\ENEMIES_AO\FC_TEAM_B.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;145;94;28;225;228;149;
Blood2NM\SKINS_AO\ENEMIES_AO\FC_TEAM_R.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;120;197;37;72;3;168;
Blood2NM\SKINS_AO\ENEMIES_AO\GREMLIN.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;20;254;50;219;14;235;
Blood2NM\SKINS_AO\ENEMIES_AO\M_CULTIST4.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;205;245;26;198;80;128;
Blood2NM\SKINS_AO\ENEMIES_AO\M_CULTIST5.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;39;46;20;96;120;97;
Blood2NM\SKINS_AO\ENEMIES_AO\M_CULTIST6.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;119;109;19;12;54;103;
Blood2NM\SKINS_AO\ENEMIES_AO\MC_TEAM_B.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;237;154;33;90;91;190;
Blood2NM\SKINS_AO\ENEMIES_AO\MC_TEAM_R.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;161;158;22;231;24;90;
Blood2NM\SKINS_AO\ENEMIES_AO\NIGHTMARE.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;8;0;0;0;67;247;21;81;80;82;
Blood2NM\SKINS_AO\ENEMIES_AO\OLDSCHOOL.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;126;124;33;153;170;182;
Blood2NM\SKINS_AO\ENEMIES_AO\P_TEAM_B.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;85;110;29;131;224;178;
Blood2NM\SKINS_AO\ENEMIES_AO\P_TEAM_R.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;249;185;21;60;61;94;
Blood2NM\SKINS_AO\ENEMIES_AO\SD_TEAM_B.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;74;223;43;251;177;268;
Blood2NM\SKINS_AO\ENEMIES_AO\SD_TEAM_R.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;4;0;0;0;0;179;166;34;250;201;164;
Blood2NM\SKINS_AO\POWERUPS_AO\COMBATSHOTGUN_PU.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;138;107;36;232;76;203;
Blood2NM\SKINS_AO\POWERUPS_AO\FLAYER_PU.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;98;52;38;172;19;193;
Blood2NM\SKINS_AO\POWERUPS_AO\ROCK1_PU.DTX;0;DTX_VERSION_LT1;32;32;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;2;0;0;0;0;7;238;17;183;32;78;
Blood2NM\SKINS_AO\POWERUPS_AO\ROCK2_PU.DTX;0;DTX_VERSION_LT1;32;32;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;2;0;0;0;0;182;215;2;255;70;10;
Blood2NM\SKINS_AO\WEAPONS_AO\C_COMSHOT_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;235;111;35;14;220;202;
Blood2NM\SKINS_AO\WEAPONS_AO\C_FLAYER_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;4;123;35;177;72;178;
Blood2NM\SKINS_AO\WEAPONS_AO\G_COMSHOT_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;244;14;31;191;16;160;
Blood2NM\SKINS_AO\WEAPONS_AO\G_FLAYER_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;154;59;25;168;8;119;
Blood2NM\SKINS_AO\WEAPONS_AO\GENERIC_ORB_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;119;241;48;97;169;302;
Blood2NM\SKINS_AO\WEAPONS_AO\I_COMSHOT_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;52;7;34;115;165;191;
Blood2NM\SKINS_AO\WEAPONS_AO\I_FLAYER_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;122;3;30;202;99;149;
Blood2NM\SKINS_AO\WEAPONS_AO\O_COMSHOT_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;46;231;35;92;164;197;
Blood2NM\SKINS_AO\WEAPONS_AO\O_FLAYER_PV_T.DTX;0;DTX_VERSION_LT1;256;256;4;'0000101000000000;;DTX_SECTIONSFIXED ;DTX_ALPHA_MASK ;;0;0;3;0;0;0;0;229;170;33;136;101;192;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONBLUE.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;2;160;5;96;193;37;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONGREEN.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;8;33;7;51;110;13;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONORANGE.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;136;186;5;127;0;11;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONPINK.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;14;185;5;35;210;32;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONPURPLE.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;25;235;5;19;81;41;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONRED.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;186;81;4;225;89;11;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONTEAL.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;20;5;7;200;138;31;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BALLOONYELLOW.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;253;18;9;107;4;13;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BARREL2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;177;104;33;159;22;158;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BARREL3.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;119;6;31;179;74;145;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BARREL_BODY.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;112;111;23;178;95;97;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BASIN.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;161;30;27;187;173;134;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BATHLIGHT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;102;49;60;173;68;178;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BATHTUB.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;151;174;8;21;193;27;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BBQ.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;198;41;22;198;96;107;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BEACHBALL.DTX;0;DTX_VERSION_LT1;32;32;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;219;43;0;125;28;0;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BEANBAG.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;140;158;37;117;101;199;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BELL.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;202;224;8;128;192;20;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BODY_ICICLE.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;60;141;41;123;50;222;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK1.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;17;128;23;18;24;99;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK2.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;177;101;24;46;189;159;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK3.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;76;248;19;41;240;66;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK4.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;172;144;15;167;145;60;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK5.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;219;202;21;26;116;65;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK6.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;103;243;13;189;2;72;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK7.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;23;250;11;68;170;74;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOK8.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;158;209;7;250;196;29;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOKOPENED.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;162;101;6;201;93;22;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\BOOKPHOTO.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;6;205;27;146;93;137;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDELABRA.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;47;116;61;212;238;353;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDLE.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;78;120;10;200;32;49;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDLE2.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;78;120;10;200;32;49;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDLE2_LIT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;157;1;13;124;10;67;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDLE_LIT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;157;1;13;124;10;67;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CANDLEWALL_LIT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;75;49;28;139;162;106;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CHAIRA.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;44;25;41;210;236;235;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CHAIRB.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;189;87;23;129;174;89;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CHAIRFANCY.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;107;8;27;122;44;102;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CHAIRWOOD2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;196;194;21;0;42;71;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CHANDELIER.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;47;116;61;212;238;353;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\COFFEETABLE.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;16;171;6;82;98;20;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\COMPUTER4.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;43;42;46;168;113;281;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\COUCHA.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;246;133;55;145;200;359;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\CUES.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;54;105;39;196;61;218;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\DARTBOARD.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;132;73;47;126;251;223;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\FLOURSACK.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;69;209;39;75;139;170;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\FLOWERVASE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;93;178;33;135;92;203;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\FROZENGUY.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;25;212;52;19;154;278;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\FURNACE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;247;211;39;24;16;193;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\GOBLET.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;39;9;12;38;184;30;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\GRANDCLOCK.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;89;86;30;247;217;115;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HAIRSPRAY.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;82;28;58;199;115;373;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HAIRSPRAY2.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;54;116;45;222;62;224;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HAIRSPRAY3.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;2;0;0;0;0;214;150;14;196;165;53;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HAIRSPRAYBOX.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;2;228;28;121;171;165;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HALFMAN.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;67;61;50;0;40;274;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HALFWOMAN.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;251;44;29;191;171;124;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HAYBALE.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;191;244;23;111;240;70;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HEAD2.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;204;160;27;18;77;136;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HEADBALL.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;204;160;27;18;77;136;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\HYDRANT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;142;89;15;143;3;52;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\KEG.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;231;3;14;177;31;69;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\KNIGHT.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;204;110;47;155;248;267;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\LAVALAMP.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;132;103;19;173;186;145;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\LAWNCHAIR.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;33;168;46;165;185;288;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\LAWNMOWER.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;69;103;25;131;50;110;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\LIGHT1.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;209;244;65;173;124;374;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\MERMAN.DTX;0;DTX_VERSION_LT1;256;256;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;4;0;0;0;0;143;238;23;138;189;100;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\MOOSEHEAD.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;6;34;24;137;217;107;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\OTTOMANA.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;217;128;40;208;49;241;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\PAN.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;67;107;11;70;164;53;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\PANRACK.DTX;0;DTX_VERSION_LT1;128;128;4;'0000100000000000;;DTX_SECTIONSFIXED ;;;0;0;0;0;0;0;0;53;151;23;86;119;117;
Blood2NM\SKINS_AO\WORLDOBJECTS_AO\PATHLIGHT.DTX;0;DTX_VERSION_LT1;64;64;4;'0000100100000000;;DTX_SECTIONSFIXED ;;DTX_FULLBRITE ;0;0;0;0;0;0;0;241;195;79;27;158;807;
